"Rater_ID","ID","Rating"
"270","1535108","7"
"270","1583421","6"
"270","1663662","8"
"270","1673434","5"
"270","1711425","7"
"270","1723121","7"
"270","1758830","6"
"270","1780762","7"
"270","1817273","8"
"270","1853728","9"
"270","1877797","4"
"270","1904996","6"
"270","1905041","8"
"270","2097307","5"
"270","2182019","6"
"270","2244901","6"
"270","2341664","5"
"270","2387433","6"
"270","2450186","8"
"271","290334","5"
"272","1972571","1"
"273","1211956","10"
"274","2294629","10"
"275","2345737","9"
"276","816692","10"
"277","2096672","7"
"278","2582802","9"
"279","102603","7"
"279","117665","9"
"279","187078","8"
"279","207201","8"
"279","277027","10"
"279","339412","7"
"279","364970","6"
"279","378109","8"
"279","409459","7"
"279","416449","10"
"279","425123","9"
"279","478970","8"
"279","482571","10"
"279","485985","5"
"279","816711","9"
"279","910936","7"
"279","1234721","7"
"279","1279935","6"
"279","1411250","6"
"279","1524930","7"
"279","1629757","8"
"279","1638355","7"
"279","1663662","5"
"279","1781922","7"
"279","1798709","9"
"279","1821549","8"
"279","1825784","1"
"279","1911658","7"
"279","1951264","8"
"279","2002718","4"
"279","2004420","7"
"279","2005374","7"
"279","2012011","7"
"279","2017038","7"
"279","2024469","9"
"279","2024544","10"
"279","2126355","8"
"279","2170299","4"
"279","2294449","8"
"279","2304771","9"
"279","2369135","8"
"279","2381249","7"
"279","2679042","5"
"279","2883512","8"
"279","2996684","1"
"279","3503840","1"
"279","3659388","9"
"280","1661199","10"
"281","1245492","6"
"281","1343092","10"
"281","1454468","10"
"281","2229499","10"
"282","50083","8"
"282","99685","8"
"282","278504","7"
"282","292963","8"
"282","770828","7"
"282","903624","8"
"282","1100089","6"
"282","1124035","7"
"282","1300854","7"
"282","1392214","8"
"282","1408101","9"
"282","1454468","8"
"282","1528100","3"
"282","1670345","7"
"282","1798709","9"
"282","1853728","9"
"282","1877832","8"
"282","2381249","7"
"282","2872718","7"
"282","2980516","8"
"283","2625030","10"
"284","1245492","10"
"285","429493","10"
"285","435651","8"
"285","454876","9"
"285","816692","9"
"285","2209764","6"
"285","2395427","9"
"285","2802154","9"
"285","2872732","7"
"285","5112966","9"
"286","2180411","3"
"286","2562232","10"
"287","1213648","1"
"288","2304426","10"
"289","983193","9"
"290","74777","7"
"290","1436562","10"
"291","3417422","9"
"292","1245492","10"
"292","2545118","10"
"293","2910814","7"
"294","264464","8"
"294","398286","8"
"294","454876","8"
"294","770828","8"
"294","1024648","9"
"294","1045658","8"
"294","1142977","7"
"294","1216475","8"
"294","1253863","7"
"294","1306980","8"
"294","1453405","9"
"294","1454029","8"
"294","1588173","7"
"294","1637725","7"
"294","1670345","8"
"294","1815862","7"
"294","2024469","9"
"294","2334879","7"
"295","1951264","10"
"296","1045658","10"
"296","2170299","10"
"296","2395427","10"
"297","2304771","8"
"297","2511428","7"
"297","2980516","8"
"298","2872732","10"
"299","89218","9"
"299","109830","10"
"299","112864","9"
"299","114369","10"
"299","119051","7"
"299","120815","10"
"299","144117","9"
"299","251160","8"
"299","278504","7"
"299","338013","7"
"299","417741","8"
"299","443706","8"
"299","454848","8"
"299","870111","8"
"299","914863","8"
"299","964517","8"
"299","976051","8"
"299","1024648","8"
"299","1226271","7"
"299","1229238","8"
"299","1272878","3"
"299","1300851","7"
"299","1670345","6"
"299","1843866","7"
"299","1853728","9"
"299","1907668","7"
"299","1911644","7"
"299","2267998","8"
"300","2911666","10"
"301","948470","8"
"301","1675434","7"
"302","72271","9"
"302","113677","7"
"302","114069","4"
"302","993846","9"
"302","1490017","7"
"302","2170299","5"
"303","91042","9"
"304","1433811","10"
"304","2101441","1"
"305","114814","10"
"305","169547","9"
"305","245844","9"
"305","448011","9"
"305","454876","10"
"305","993846","10"
"305","1045658","10"
"305","1392214","10"
"305","1454468","10"
"305","1598822","9"
"305","1670345","9"
"305","1692486","9"
"305","1707386","10"
"305","1748122","10"
"305","1817273","1"
"305","1840309","8"
"305","1855325","5"
"305","2017038","9"
"305","2032557","10"
"305","2209764","10"
"305","2267998","9"
"305","2397535","10"
"305","2431286","10"
"305","2562232","10"
"305","2582802","10"
"306","139654","8"
"306","266987","6"
"306","361748","5"
"306","462465","5"
"306","790636","6"
"306","1288558","2"
"306","1399103","7"
"306","1411250","6"
"306","1433811","3"
"306","1480295","6"
"306","1535109","8"
"306","1549920","6"
"306","1638355","8"
"306","1645155","4"
"306","1670345","9"
"306","1837709","7"
"306","1839492","6"
"306","1911662","6"
"306","1979319","7"
"306","2101341","9"
"306","2364841","6"
"306","2388637","4"
"306","2404311","7"
"306","2446042","7"
"306","3045616","7"
"307","2053425","9"
"308","816442","6"
"308","1322269","7"
"308","1392214","7"
"308","1690953","6"
"308","1800241","8"
"308","2017038","5"
"308","2024544","8"
"308","2042568","7"
"308","2209418","8"
"309","47478","8"
"309","60196","9"
"309","73486","8"
"309","75314","9"
"309","76227","7"
"309","78748","9"
"309","82971","9"
"309","84868","8"
"309","85995","7"
"309","87469","7"
"309","89670","7"
"309","90605","9"
"309","93010","7"
"309","94898","7"
"309","95953","7"
"309","96061","7"
"309","104070","7"
"309","110632","7"
"309","111161","9"
"309","112462","5"
"309","114746","9"
"309","114814","8"
"309","137523","9"
"309","169547","8"
"309","181875","7"
"309","289992","7"
"309","373883","7"
"309","404203","8"
"309","458339","5"
"309","458525","6"
"309","494222","8"
"309","831387","7"
"309","993846","8"
"309","1125849","8"
"309","1149362","7"
"309","1170358","8"
"309","1211956","7"
"309","1259521","7"
"309","1288558","5"
"309","1320253","6"
"309","1470827","6"
"309","1587707","7"
"309","1675434","8"
"309","1764651","7"
"309","1817273","8"
"309","1872181","7"
"309","1907668","8"
"309","1935179","7"
"309","2106476","9"
"309","2333784","6"
"310","2911666","9"
"311","816711","6"
"311","1024648","8"
"311","1408101","8"
"311","1649419","8"
"311","1924429","9"
"311","2302755","9"
"312","1979320","9"
"313","86154","10"
"314","45793","10"
"314","46828","10"
"314","47136","10"
"314","48261","10"
"314","56172","10"
"314","56566","10"
"314","57598","9"
"314","58576","10"
"314","58947","9"
"314","59037","10"
"314","60665","10"
"314","61747","10"
"314","62512","10"
"314","63256","10"
"314","64072","9"
"314","64519","10"
"314","66206","10"
"314","66769","10"
"314","68168","8"
"314","69824","9"
"314","70723","9"
"314","81506","10"
"314","82089","10"
"314","83190","10"
"314","87004","10"
"314","88683","10"
"314","90605","10"
"314","91554","10"
"314","93773","10"
"314","94008","10"
"314","100161","10"
"314","100403","10"
"314","101316","10"
"314","103759","10"
"314","106226","10"
"314","113303","9"
"314","114369","10"
"314","117438","8"
"314","118715","10"
"314","118749","9"
"314","118929","10"
"314","119256","10"
"314","119778","9"
"314","119784","9"
"314","119891","10"
"314","120255","10"
"314","134119","10"
"314","159365","10"
"314","199725","9"
"314","200720","10"
"314","204313","10"
"314","206634","10"
"314","215750","10"
"314","225071","10"
"314","246578","10"
"314","268978","10"
"314","307901","10"
"314","316824","8"
"314","317919","8"
"314","326664","9"
"314","364970","7"
"314","368794","10"
"314","370263","9"
"314","375063","10"
"314","375679","10"
"314","379725","10"
"314","410097","10"
"314","418763","9"
"314","423977","8"
"314","432283","10"
"314","433387","10"
"314","443489","10"
"314","449086","10"
"314","450259","10"
"314","454921","9"
"314","455584","10"
"314","472118","9"
"314","473753","8"
"314","480249","10"
"314","758730","9"
"314","790636","10"
"314","889588","10"
"314","944835","10"
"314","1033575","10"
"314","1074638","10"
"314","1194173","10"
"314","1212419","9"
"314","1260581","10"
"314","1375666","10"
"314","1408101","10"
"314","1430077","9"
"314","1531901","10"
"314","1570728","9"
"314","1596753","10"
"314","1615065","10"
"314","1637688","7"
"314","1650554","10"
"314","1653064","9"
"314","1731141","10"
"314","1747958","10"
"314","1767354","10"
"314","1866249","10"
"314","2023587","9"
"314","2316411","9"
"314","2370248","10"
"314","2509850","10"
"314","2562232","10"
"314","2713180","10"
"314","2830416","10"
"314","2980516","10"
"315","2974050","10"
"316","1253863","8"
"317","2278871","9"
"318","119174","10"
"318","1528100","6"
"318","1568346","8"
"318","1976000","6"
"318","2272918","6"
"318","2582802","8"
"318","2872718","8"
"318","2911666","6"
"318","2937898","6"
"319","2820852","10"
"320","62136","10"
"320","70077","9"
"320","353969","9"
"320","406280","9"
"320","419294","9"
"320","1020773","9"
"320","2179136","3"
"320","2234003","9"
"320","2764784","8"
"321","2101441","1"
"322","330373","10"
"323","31381","8"
"323","102138","9"
"323","110932","9"
"323","112384","9"
"323","112740","9"
"323","116778","8"
"323","117705","9"
"323","117998","8"
"323","119217","9"
"323","124901","10"
"323","212712","7"
"323","247199","9"
"323","260991","9"
"323","280707","6"
"323","338564","9"
"323","338751","6"
"323","340855","8"
"323","353969","7"
"323","372588","7"
"323","374546","8"
"323","388795","8"
"323","398883","8"
"323","409182","8"
"323","456912","9"
"323","468492","7"
"323","477080","9"
"323","481499","8"
"323","762073","7"
"323","790636","9"
"323","790724","8"
"323","790736","8"
"323","816442","9"
"323","993846","8"
"323","1091191","9"
"323","1170358","10"
"323","1210819","8"
"323","1212450","8"
"323","1213663","8"
"323","1216496","7"
"323","1272878","9"
"323","1305806","9"
"323","1322269","7"
"323","1343727","9"
"323","1351685","7"
"323","1392214","8"
"323","1408101","9"
"323","1411250","7"
"323","1430132","7"
"323","1453405","8"
"323","1454468","10"
"323","1462900","8"
"323","1483013","8"
"323","1535108","8"
"323","1535109","8"
"323","1538403","3"
"323","1550312","5"
"323","1588170","8"
"323","1615065","9"
"323","1650554","6"
"323","1690953","8"
"323","1723121","9"
"323","1798709","9"
"323","1800241","8"
"323","1815862","5"
"323","1816518","9"
"323","1821549","10"
"323","1821694","7"
"323","1877832","10"
"323","1905040","6"
"323","1911662","7"
"323","1979320","8"
"323","1981115","8"
"323","2013293","8"
"323","2017038","7"
"323","2023587","7"
"323","2024432","2"
"323","2024519","9"
"323","2024544","9"
"323","2042568","7"
"323","2053463","8"
"323","2106476","9"
"323","2140373","10"
"323","2184339","8"
"323","2209418","10"
"323","2294629","9"
"323","2304771","7"
"323","2334873","4"
"323","2334879","7"
"323","2347569","8"
"323","2355540","7"
"323","2358891","7"
"323","2368553","7"
"323","2375605","5"
"323","2387433","5"
"323","2396566","7"
"323","2404311","9"
"323","2404461","6"
"323","2404463","7"
"323","2431286","9"
"323","2486682","9"
"323","2649128","7"
"323","3063516","8"
"324","369610","9"
"324","2379713","8"
"324","2381249","8"
"325","69945","2"
"325","74812","5"
"325","770828","9"
"325","816711","7"
"325","890870","4"
"325","938330","5"
"325","1132626","5"
"325","1220719","8"
"325","1233227","6"
"325","1258972","6"
"325","1288558","7"
"325","1343727","7"
"325","1386932","7"
"325","1397280","7"
"325","1477076","5"
"325","1483013","7"
"325","1535108","7"
"325","1549572","5"
"325","1588173","7"
"325","1603257","4"
"325","1640459","6"
"325","1646987","5"
"325","1767382","8"
"325","1772341","7"
"325","1862079","7"
"325","1922777","7"
"325","2184339","4"
"326","1640718","10"
"327","1408101","10"
"327","1430132","10"
"328","1625346","1"
"329","117381","9"
"329","1210819","5"
"329","1392214","5"
"329","1430132","10"
"329","1583421","10"
"329","1663662","8"
"329","1853739","8"
"329","2133239","10"
"329","2582802","10"
"330","441909","8"
"330","816711","7"
"330","1243974","7"
"330","1430132","7"
"330","1800246","7"
"330","2139555","7"
"330","2179116","7"
"330","2194499","8"
"331","76666","6"
"331","79116","7"
"331","88763","9"
"331","369610","5"
"331","453562","9"
"331","454876","8"
"331","478970","6"
"331","770828","3"
"331","790636","8"
"331","790724","7"
"331","993846","8"
"331","1001508","7"
"331","1020072","7"
"331","1045658","8"
"331","1091191","7"
"331","1170358","9"
"331","1210166","8"
"331","1210819","7"
"331","1272878","6"
"331","1291150","7"
"331","1311060","2"
"331","1392214","8"
"331","1454468","8"
"331","1457767","8"
"331","1483013","4"
"331","1535108","6"
"331","1535109","8"
"331","1623205","8"
"331","1648179","4"
"331","1711425","3"
"331","1723121","7"
"331","1758830","7"
"331","1764651","2"
"331","1790864","8"
"331","1790886","6"
"331","1798709","8"
"331","1800241","7"
"331","1800246","6"
"331","1809398","7"
"331","1840417","7"
"331","1872194","9"
"331","1877832","9"
"331","1905041","4"
"331","1911644","6"
"331","1937149","8"
"331","1951261","3"
"331","1951264","7"
"331","1951265","8"
"331","1951266","7"
"331","1979320","9"
"331","1985966","6"
"331","2015381","7"
"331","2024469","5"
"331","2096673","8"
"331","2109248","5"
"331","2126355","6"
"331","2179136","6"
"331","2184339","4"
"331","2191701","2"
"331","2193215","2"
"331","2203939","6"
"331","2209764","6"
"331","2224026","6"
"331","2234155","7"
"331","2245084","8"
"331","2265398","3"
"331","2294629","6"
"331","2333784","3"
"331","2369135","7"
"331","2381249","6"
"331","2383662","5"
"331","2387513","9"
"331","2395427","7"
"331","2431286","7"
"331","2486682","7"
"331","2532528","8"
"331","2562232","9"
"331","2582802","8"
"331","2820852","5"
"331","2872718","6"
"331","2980516","8"
"332","1480656","1"
"333","172495","10"
"333","198781","10"
"333","1453405","10"
"333","1483013","10"
"334","2294473","7"
"334","2334873","8"
"334","2409302","6"
"335","227445","10"
"336","209144","8"
"336","210065","7"
"336","816711","7"
"336","1245492","6"
"336","1343092","6"
"336","1670345","6"
"336","1905040","5"
"337","31381","10"
"337","42192","10"
"337","43014","10"
"337","46126","10"
"337","51994","10"
"337","76590","3"
"337","77651","10"
"337","82495","10"
"337","381966","4"
"337","384286","6"
"337","397535","8"
"337","414951","7"
"337","425430","6"
"337","445939","6"
"337","446719","5"
"337","457275","4"
"337","808276","8"
"337","938330","6"
"337","1045655","5"
"337","1160996","7"
"337","1242618","6"
"337","1454029","10"
"337","1457767","8"
"337","1512685","7"
"337","1515199","5"
"337","1594562","7"
"337","1601475","6"
"337","1626139","6"
"337","1655442","10"
"337","1662293","3"
"337","1682940","2"
"337","1702014","8"
"337","1720172","5"
"337","1727358","4"
"337","1740725","5"
"337","1743993","5"
"337","1747967","5"
"337","1772240","6"
"337","1838544","7"
"337","1988781","2"
"337","2023587","9"
"337","2040560","7"
"337","2050633","5"
"337","2235108","7"
"337","2507280","4"
"337","3169706","9"
"338","1832382","7"
"339","2626350","9"
"340","58331","7"
"340","74285","7"
"340","116191","8"
"340","134119","9"
"340","369610","7"
"340","381681","9"
"340","478970","6"
"340","770828","7"
"340","816711","8"
"340","831387","7"
"340","993846","9"
"340","1020773","8"
"340","1170358","9"
"340","1190080","2"
"340","1213663","8"
"340","1232829","7"
"340","1335975","3"
"340","1408101","8"
"340","1441952","7"
"340","1453405","7"
"340","1454468","9"
"340","1535109","8"
"340","1663662","5"
"340","1670345","7"
"340","1798188","8"
"340","1798709","9"
"340","1800241","6"
"340","1877832","8"
"340","1981115","6"
"340","2004420","6"
"340","2013293","9"
"340","2076220","7"
"340","2096673","9"
"340","2140373","7"
"340","2209418","10"
"340","2294629","8"
"340","2310332","9"
"340","2322441","4"
"340","2334873","8"
"340","2431286","7"
"340","2616880","8"
"340","4046784","7"
"341","898367","9"
"342","1905041","5"
"342","1951261","7"
"343","2181931","8"
"344","47577","10"
"345","770828","3"
"345","1535108","8"
"346","1646971","9"
"347","93058","8"
"348","272152","8"
"348","393162","8"
"348","481499","6"
"348","810913","5"
"348","1007028","7"
"348","1024648","8"
"348","1245492","7"
"348","1343092","7"
"348","1349451","7"
"348","1371111","7"
"348","1385826","7"
"348","1670345","6"
"348","1690953","6"
"348","1723121","10"
"348","1758830","6"
"348","1815862","6"
"348","1860353","8"
"348","1951261","6"
"348","2024432","6"
"348","2024544","9"
"348","2234155","7"
"348","2357129","5"
"349","452623","8"
"349","816711","6"
"349","1259521","9"
"349","1433811","7"
"350","790636","6"
"350","993846","8"
"350","1259521","7"
"350","1392214","8"
"350","1798709","10"
"350","2640474","10"
"351","1187043","9"
"351","2267998","8"
"351","2338151","8"
"351","2582802","9"
"351","2872718","9"
"352","1636826","9"
"353","2024432","8"
"354","1220719","10"
"355","435651","8"
"355","1617661","4"
"355","1631867","9"
"355","1823672","6"
"355","2582802","8"
"356","770828","8"
"356","1045658","8"
"356","1355630","6"
"356","1458175","8"
"356","1587310","7"
"356","1631867","7"
"356","1702439","7"
"356","1840309","7"
"356","1843866","7"
"356","1872181","7"
"356","1872194","9"
"356","2015381","7"
"356","2024469","8"
"356","2084970","9"
"356","2338151","9"
"356","2381941","8"
"356","2883512","7"
"356","2975578","5"
"357","120737","9"
"357","454921","8"
"357","480687","6"
"357","837562","6"
"357","1212450","8"
"357","1213663","6"
"357","1219289","8"
"357","1235124","5"
"357","1320261","5"
"357","1481572","5"
"357","1499658","7"
"357","1542344","6"
"357","1615065","4"
"358","87800","8"
"358","1170358","8"
"358","1441395","7"
"358","1798709","7"
"358","1877832","8"
"358","1951216","7"
"358","2013293","6"
"358","2132285","7"
"359","67549","6"
"359","76759","9"
"359","80684","9"
"359","86190","9"
"359","93058","7"
"359","94721","7"
"359","99685","8"
"359","110148","7"
"359","114369","8"
"359","120663","7"
"359","120902","8"
"359","120915","7"
"359","121765","8"
"359","121766","9"
"359","171804","8"
"359","209144","8"
"359","376541","7"
"359","443701","6"
"359","997263","7"
"359","1242460","6"
"359","1375666","9"
"359","1392190","9"
"359","1398426","8"
"359","1605717","7"
"359","1694533","6"
"359","1883180","7"
"359","2024519","8"
"359","2084970","8"
"359","2267998","9"
"359","2316411","7"
"359","2884206","8"
"359","3086442","8"
"359","3114132","7"
"359","4900018","8"
"360","442933","8"
"361","73486","10"
"361","75148","9"
"361","77416","10"
"361","80179","6"
"361","99785","9"
"361","102926","10"
"361","104257","9"
"361","105323","10"
"361","106701","7"
"361","107818","10"
"361","112401","10"
"361","112573","8"
"361","112792","7"
"361","116040","10"
"361","118880","10"
"361","119396","7"
"361","120338","8"
"361","120873","10"
"361","169547","8"
"361","187078","9"
"361","221027","9"
"361","227445","9"
"361","257076","7"
"361","289879","10"
"361","308644","10"
"361","328107","10"
"361","369339","9"
"361","388182","6"
"361","395169","7"
"361","405159","8"
"361","416449","8"
"361","434409","9"
"361","463998","9"
"361","477348","9"
"361","790724","7"
"361","816711","10"
"361","848228","9"
"361","884328","8"
"361","1053810","5"
"361","1073241","8"
"361","1077368","7"
"361","1156398","7"
"361","1189340","8"
"361","1205489","9"
"361","1232829","8"
"361","1235522","6"
"361","1272878","7"
"361","1276104","1"
"361","1291584","9"
"361","1308729","5"
"361","1321870","7"
"361","1351685","5"
"361","1389096","7"
"361","1392170","6"
"361","1408101","5"
"361","1430132","7"
"361","1446714","6"
"361","1549920","6"
"361","1583421","7"
"361","1588173","6"
"361","1606378","2"
"361","1615065","8"
"361","1637688","7"
"361","1637725","7"
"361","1853728","9"
"361","1855199","8"
"361","1904996","6"
"361","1905041","8"
"361","1907668","9"
"361","1951261","7"
"361","1979320","8"
"361","2016940","5"
"361","2184339","7"
"361","2243537","7"
"362","106965","10"
"363","816692","10"
"363","1527186","3"
"364","2310332","8"
"364","3924510","1"
"365","770828","9"
"365","1212450","8"
"365","1300854","6"
"365","1343092","7"
"365","1606378","6"
"365","1817273","6"
"365","2179136","9"
"366","32138","6"
"366","66921","7"
"366","73195","6"
"366","75148","7"
"366","82495","7"
"366","85334","6"
"366","86190","7"
"366","86250","6"
"366","87800","8"
"366","88247","7"
"366","89686","7"
"366","90605","7"
"366","92005","9"
"366","98384","6"
"366","101414","8"
"366","103064","8"
"366","107034","8"
"366","107290","7"
"366","114709","7"
"366","120177","6"
"366","120524","6"
"366","120689","9"
"366","120737","7"
"366","120804","7"
"366","167260","9"
"366","167261","7"
"366","167404","9"
"366","181852","5"
"366","198781","6"
"366","246578","7"
"366","253474","6"
"366","263488","7"
"366","301470","6"
"366","307453","3"
"366","318627","5"
"366","325980","6"
"366","356910","6"
"366","372784","7"
"366","373883","5"
"366","387564","5"
"366","432021","8"
"366","432348","7"
"366","435761","7"
"366","449010","2"
"366","450405","5"
"366","489270","6"
"366","824747","10"
"366","848228","5"
"366","903624","6"
"366","944835","7"
"366","951335","2"
"366","1010048","8"
"366","1038686","7"
"366","1049413","3"
"366","1130884","8"
"366","1170358","7"
"366","1201607","10"
"366","1220634","7"
"366","1243957","8"
"366","1288558","4"
"366","1311067","3"
"366","1454029","7"
"366","1596365","7"
"366","1748227","7"
"366","1843866","6"
"366","1853739","8"
"366","1855325","6"
"366","1991245","5"
"366","2004420","7"
"366","2023587","7"
"366","2387433","8"
"366","2975578","9"
"367","1057500","8"
"367","1231583","7"
"367","2267998","9"
"368","266489","7"
"368","1563738","8"
"368","2209418","8"
"369","1979320","9"
"370","1670345","9"
"370","1935179","6"
"370","2184339","5"
"371","1809398","10"
"371","2309260","1"
"371","3152624","10"
"371","3530002","10"
"372","993846","10"
"373","1924394","8"
"374","1951266","9"
"375","1454468","9"
"376","1967545","8"
"377","95765","8"
"377","112579","8"
"377","163978","7"
"377","190590","7"
"377","274497","8"
"377","304415","7"
"377","375611","8"
"377","414387","8"
"377","450259","8"
"377","800027","7"
"377","986264","8"
"377","1396226","8"
"377","1454468","8"
"377","1535109","8"
"377","1568863","7"
"377","1587119","7"
"377","2024519","8"
"377","2024544","8"
"377","4114744","8"
"377","4158834","7"
"378","1211956","9"
"378","1650554","1"
"378","1821694","8"
"378","2802144","9"
"379","1234719","10"
"379","1634136","10"
"380","1206543","8"
"380","1253863","10"
"380","1853728","10"
"381","2884206","6"
"382","92099","8"
"383","230838","9"
"383","281358","8"
"383","418647","8"
"383","878804","8"
"383","1951261","8"
"383","2191701","9"
"383","2334879","8"
"384","108052","9"
"385","1853728","7"
"386","1559547","4"
"387","2101473","8"
"387","2980794","10"
"388","2294629","8"
"389","476649","7"
"389","816711","7"
"389","1706620","6"
"389","2872718","8"
"389","3283556","6"
"390","1155592","8"
"391","455944","10"
"392","2023587","6"
"393","1817273","9"
"394","2006810","10"
"395","1877832","9"
"396","478970","8"
"396","1340138","7"
"396","1355683","7"
"396","1398426","9"
"396","1502712","5"
"396","1618442","5"
"396","1638355","7"
"396","1798684","7"
"396","1951266","6"
"396","2039393","8"
"396","2120120","4"
"396","2170593","10"
"396","2234003","7"
"396","2381249","7"
"396","2679042","5"
"396","2937898","6"
"396","3179568","7"
"396","3397884","9"
"396","3569230","9"
"396","3638012","7"
"396","3682448","8"
"397","1024648","9"
"398","3863552","10"
"399","118715","10"
"400","1245492","9"
"401","1065073","7"
"401","1230215","7"
"401","1392214","9"
"401","1430132","5"
"401","1535109","8"
"401","1773764","9"
"401","1821549","9"
"401","1979320","9"
"401","2042568","7"
"401","2084970","9"
"401","2096673","8"
"401","2106537","7"
"401","2213054","7"
"401","2215477","6"
"401","2323964","6"
"401","2341766","8"
"401","2377938","8"
"401","2436516","5"
"401","2562232","6"
"401","2621000","6"
"401","2802144","8"
"401","2980516","6"
"401","2994190","6"
"401","3447364","7"
"401","3495030","7"
"401","3678782","7"
"402","82971","9"
"402","94625","9"
"402","99685","10"
"402","105236","8"
"402","114369","10"
"402","118715","8"
"402","120586","10"
"402","120737","9"
"402","120815","10"
"402","129167","9"
"402","208092","10"
"402","266308","9"
"402","266697","8"
"402","275277","9"
"402","364569","10"
"402","455944","7"
"402","457430","10"
"402","1010048","10"
"402","1119646","9"
"402","1234721","7"
"402","1291150","7"
"402","1318514","8"
"402","1490017","9"
"402","1568921","9"
"402","1631867","10"
"402","1843866","8"
"402","2015381","9"
"402","2024544","8"
"402","2080374","9"
"402","2278388","8"
"402","2820852","7"
"403","107290","9"
"403","251075","6"
"403","428803","8"
"403","1430607","9"
"403","3431900","9"
"404","1190080","6"
"404","1282140","8"
"404","1959490","7"
"405","66921","8"
"405","95953","7"
"405","125439","7"
"405","133240","7"
"405","172495","8"
"405","372784","7"
"405","449059","7"
"405","468569","8"
"405","470752","8"
"405","816692","9"
"405","903624","8"
"405","993846","7"
"405","1065073","8"
"405","1170358","7"
"405","1205489","8"
"405","1245526","6"
"405","1270798","7"
"405","1374992","7"
"405","1655442","9"
"405","1859650","7"
"405","2004420","6"
"405","2013293","7"
"405","2042568","5"
"405","2084970","9"
"405","2113681","5"
"405","2140373","6"
"405","2209764","6"
"405","2234155","5"
"405","2245084","6"
"405","2293640","6"
"405","2310332","6"
"405","2397535","9"
"405","2465578","8"
"405","3438354","8"
"405","3809308","6"
"406","2713180","7"
"407","116683","10"
"407","758758","10"
"408","1772424","10"
"408","2084970","10"
"409","1045658","8"
"410","2186783","6"
"411","398286","10"
"411","993846","10"
"412","1675434","8"
"412","2184287","6"
"413","1291580","9"
"414","2467046","1"
"415","104257","9"
"415","758774","8"
"415","844286","6"
"416","369610","10"
"417","1690953","10"
"418","104348","6"
"418","118715","6"
"418","790636","8"
"418","1322269","4"
"418","1605717","5"
"418","1798709","8"
"418","2004420","8"
"418","2024544","10"
"418","2170299","6"
"419","2820852","8"
"420","83089","4"
"420","1646967","8"
"420","2692904","9"
"421","1659337","9"
"422","113277","10"
"423","116736","8"
"423","242423","7"
"423","338013","9"
"423","1333125","6"
"423","1560671","6"
"423","2357129","4"
"424","97576","9"
"424","351283","8"
"424","479952","8"
"424","770828","10"
"424","837562","8"
"424","1024648","9"
"424","1313139","7"
"424","1321870","9"
"424","1343092","10"
"424","1517260","8"
"424","1588173","9"
"424","1650554","8"
"424","1853728","8"
"424","1951261","8"
"424","1981677","8"
"424","2027154","7"
"425","185014","9"
"425","790636","9"
"425","1204975","8"
"425","1535109","10"
"425","1606378","8"
"425","1631867","10"
"425","1800241","10"
"425","1959490","8"
"425","1979320","10"
"425","2024544","10"
"425","2177771","10"
"425","2334879","7"
"425","2378281","4"
"425","2378936","1"
"425","2402751","1"
"425","2404463","8"
"425","2582846","10"
"426","1547234","6"
"426","1586265","5"
"427","2294629","10"
"428","412536","7"
"429","1981115","10"
"430","848537","7"
"430","993842","5"
"430","1024648","8"
"430","1032751","7"
"430","1074638","5"
"431","109688","10"
"431","115734","10"
"431","128445","10"
"431","265666","10"
"431","357413","10"
"431","362270","10"
"431","455944","1"
"431","770828","5"
"431","790636","10"
"431","790724","10"
"431","831387","10"
"431","838221","10"
"431","990407","10"
"431","993846","10"
"431","1024744","10"
"431","1065073","10"
"431","1210819","10"
"431","1229340","10"
"431","1230385","10"
"431","1245492","10"
"431","1268799","10"
"431","1272878","10"
"431","1291580","10"
"431","1318514","10"
"431","1321860","10"
"431","1392214","10"
"431","1430132","1"
"431","1441326","10"
"431","1454468","10"
"431","1462900","10"
"431","1491044","10"
"431","1528100","10"
"431","1531901","10"
"431","1535108","5"
"431","1535109","10"
"431","1568911","10"
"431","1588173","10"
"431","1631867","10"
"431","1634121","10"
"431","1649419","10"
"431","1650554","5"
"431","1663662","10"
"431","1675192","10"
"431","1706620","10"
"431","1714206","10"
"431","1714915","10"
"431","1724962","10"
"431","1728196","10"
"431","1741243","5"
"431","1756851","10"
"431","1776143","10"
"431","1788391","10"
"431","1790864","10"
"431","1791528","10"
"431","1843866","10"
"431","1853739","10"
"431","1869716","10"
"431","1872181","10"
"431","1872194","10"
"431","1877832","10"
"431","1935179","10"
"431","1939659","10"
"431","1951264","10"
"431","1959490","10"
"431","1971325","10"
"431","1980209","10"
"431","1981115","10"
"431","2004420","10"
"431","2013293","10"
"431","2017038","10"
"431","2094064","10"
"431","2095649","1"
"431","2101441","10"
"431","2132285","10"
"431","2165735","10"
"431","2193215","10"
"431","2194499","10"
"431","2229499","10"
"431","2234003","10"
"431","2265398","10"
"431","2267998","10"
"431","2278388","10"
"431","2294449","10"
"431","2294677","10"
"431","2308860","10"
"431","2325741","10"
"431","2330866","10"
"431","2332707","10"
"431","2334649","10"
"431","2347144","10"
"431","2371486","1"
"431","2375574","10"
"431","2388637","10"
"431","2404463","10"
"431","2431286","10"
"431","2468774","10"
"431","2557490","10"
"431","2562232","10"
"431","2582802","10"
"431","2625030","10"
"431","2788710","10"
"431","2802154","10"
